Voltage in [V],Amperage in [A],Error on the voltage,Error on the Amperage
0.1693548387096774,0.0,0.008064516129032251,0.0
0.17096774193548386,7.331378299120235e-06,0.006451612903225795,7.331378299120235e-06
0.1758064516129032,0.0,0.004838709677419353,0.0
0.18387096774193548,0.0,0.0,0.0
0.18709677419354837,7.331378299120235e-06,0.0032258064516128976,7.331378299120235e-06
0.17096774193548386,0.0,0.016129032258064516,0.0
0.19193548387096773,2.19941348973607e-05,0.0016129032258064557,2.19941348973607e-05
0.1967741935483871,0.0,0.0032258064516128976,0.0
0.19838709677419353,0.0,0.0016129032258064419,0.0
0.1967741935483871,1.466275659824047e-05,0.006451612903225809,1.466275659824047e-05
0.20322580645161292,1.466275659824047e-05,0.0032258064516128976,1.466275659824047e-05
0.2129032258064516,2.19941348973607e-05,0.0032258064516128976,2.19941348973607e-05
0.21129032258064515,3.665689149560117e-05,0.0016129032258064557,7.331378299120231e-06
0.22258064516129028,1.466275659824047e-05,0.006451612903225809,1.466275659824047e-05
0.21451612903225803,0.0,0.004838709677419353,0.0
0.2193548387096774,0.0,0.0,0.0
0.2193548387096774,0.0,0.006451612903225795,0.0
0.2290322580645161,0.0,0.0032258064516129253,0.0
0.22903225806451616,0.00013929618768328446,0.0032258064516128976,0.00013929618768328446
0.22741935483870968,0.0,0.01451612903225806,0.0
0.2370967741935484,0.0,0.0016129032258064419,0.0
0.24193548387096775,7.331378299120235e-06,0.0032258064516128976,7.331378299120235e-06
0.24516129032258066,0.0,0.0032258064516128976,0.0
0.25,3.665689149560117e-05,0.0016129032258064419,3.665689149560117e-05
0.25,0.0,0.004838709677419353,0.0
0.25161290322580643,0.0,0.0032258064516128976,0.0
0.2596774193548387,0.0,0.001612903225806456,0.0
0.2629032258064516,0.0,0.001612903225806428,0.0
0.26129032258064516,0.0,0.0,0.0
0.25645161290322577,0.0,0.008064516129032251,0.0
0.26935483870967736,0.0,0.004838709677419367,0.0
0.2629032258064516,0.0,0.011290322580645162,0.0
0.2790322580645161,5.865102639296188e-05,0.001612903225806428,5.865102639296188e-05
0.28387096774193543,0.0,0.0032258064516129392,0.0
0.282258064516129,0.0,0.0016129032258064835,0.0
0.2838709677419355,1.466275659824047e-05,0.006451612903225823,1.466275659824047e-05
0.28387096774193543,0.0,3.925231146709438e-17,0.0
0.267741935483871,0.0,0.02258064516129034,0.0
0.2919354838709677,0.0,0.001612903225806456,0.0
0.2935483870967742,0.0,0.0032258064516128837,0.0
0.282258064516129,0.0,0.017741935483870985,0.0
0.3064516129032258,2.19941348973607e-05,0.0,2.19941348973607e-05
0.3290322580645161,0.0,0.01935483870967744,0.0
0.3080645161290322,0.0,0.001612903225806456,0.0
0.32258064516129026,0.0,0.0032258064516128837,0.0
0.317741935483871,0.0,0.001612903225806456,0.0
0.3096774193548387,7.331378299120235e-06,0.012903225806451618,7.331378299120235e-06
0.32096774193548383,0.0,0.004838709677419367,0.0
0.33064516129032256,1.466275659824047e-05,0.004838709677419395,1.466275659824047e-05
0.3306451612903225,0.0,0.001612903225806456,0.0
0.3354838709677419,0.0,0.0032258064516129115,0.0
0.3419354838709677,0.0,0.0032258064516129115,0.0
0.34677419354838707,1.466275659824047e-05,0.0048387096774193394,1.466275659824047e-05
0.35,0.0,0.008064516129032251,0.0
0.34516129032258064,0.0,0.0,0.0
0.36451612903225805,7.331378299120235e-06,0.016129032258064502,7.331378299120235e-06
0.3532258064516129,0.0,0.011290322580645162,0.0
0.3532258064516129,1.466275659824047e-05,0.0048387096774193394,1.466275659824047e-05
0.35967741935483866,0.0,0.004838709677419367,0.0
0.3403225806451613,0.0,0.02096774193548387,0.0
0.3661290322580645,0.0,0.001612903225806456,0.0
0.3677419354838709,7.331378299120235e-06,0.006451612903225795,7.331378299120235e-06
0.39032258064516123,2.19941348973607e-05,0.025806451612903236,2.19941348973607e-05
0.3709677419354838,0.0,0.006451612903225823,0.0
0.4048387096774193,0.0,0.02096774193548387,0.0
0.3790322580645161,0.0,0.008064516129032251,0.0
0.38387096774193546,7.331378299120235e-06,0.0032258064516129115,7.331378299120235e-06
0.3887096774193548,1.466275659824047e-05,0.004838709677419367,1.466275659824047e-05
0.39193548387096777,0.0,0.001612903225806456,0.0
0.3935483870967742,7.331378299120235e-06,0.0,7.331378299120235e-06
0.3870967741935484,7.331378299120235e-06,0.0,7.331378299120235e-06
0.39032258064516123,0.0,0.006451612903225795,0.0
0.4096774193548387,0.0,0.0032258064516129115,0.0
0.40161290322580645,0.0,0.008064516129032279,0.0
0.41451612903225804,2.932551319648094e-05,0.001612903225806428,2.932551319648094e-05
0.41451612903225804,5.1319648093841635e-05,0.001612903225806428,3.6656891495601166e-05
0.41612903225806447,0.0,0.0032258064516129115,0.0
0.4161290322580645,7.331378299120235e-06,0.0032258064516128837,7.331378299120235e-06
0.42741935483870963,1.466275659824047e-05,0.001612903225806428,1.466275659824047e-05
0.43225806451612897,2.932551319648094e-05,0.0,2.932551319648094e-05
0.42903225806451606,0.0,0.006451612903225795,0.0
0.41129032258064513,0.0,0.027419354838709692,0.0
0.4306451612903225,0.0,0.001612903225806456,0.0
0.43225806451612897,0.0,0.006451612903225823,0.0
0.43870967741935485,0.0,0.006451612903225795,0.0
0.4693548387096774,2.932551319648094e-05,0.017741935483871013,2.932551319648094e-05
0.4516129032258064,0.0,0.0,0.0
0.44999999999999996,7.331378299120235e-06,0.001612903225806456,7.331378299120235e-06
0.44838709677419347,0.0,0.0032258064516129115,0.0
0.4548387096774193,0.0,0.006451612903225823,0.0
0.43548387096774194,0.0,0.029032258064516148,0.0
0.467741935483871,0.0,0.0,0.0
0.4596774193548387,0.0,0.008064516129032306,0.0
0.47258064516129034,0.0,0.001612903225806428,0.0
0.47580645161290325,0.0,0.001612903225806456,0.0
0.4790322580645161,0.0,0.001612903225806456,0.0
0.4838709677419355,2.19941348973607e-05,0.0,2.19941348973607e-05
0.4870967741935484,2.1994134897360704e-05,0.0,7.331378299120235e-06
0.48709677419354835,0.0,3.925231146709438e-17,0.0
0.49032258064516127,1.466275659824047e-05,0.0032258064516129115,1.466275659824047e-05
0.5161290322580645,2.932551319648094e-05,0.019354838709677386,2.932551319648094e-05
0.4967741935483871,0.0,0.0032258064516129115,0.0
0.48225806451612907,0.0,0.014516129032258046,0.0
0.5064516129032258,3.665689149560117e-05,0.0,3.665689149560117e-05
0.5145161290322581,1.466275659824047e-05,0.011290322580645107,1.466275659824047e-05
0.5112903225806451,1.466275659824047e-05,0.001612903225806428,1.466275659824047e-05
0.5064516129032257,0.0,0.006451612903225767,0.0
0.5161290322580645,0.0,0.0,0.0
0.5225806451612902,2.9325513196480935e-05,0.003225806451612912,1.4662756598240466e-05
0.5241935483870968,0.0,0.001612903225806428,0.0
0.529032258064516,0.0,0.006451612903225823,0.0
0.5241935483870968,0.0,0.008064516129032251,0.0
0.5338709677419354,0.0,0.001612903225806428,0.0
0.5419354838709677,0.0,0.003225806451612856,0.0
0.5387096774193548,2.1994134897360704e-05,0.0,7.331378299120235e-06
0.5435483870967741,0.0,0.001612903225806428,0.0
0.546774193548387,7.331378299120235e-06,0.0016129032258064835,7.331378299120235e-06
0.5532258064516129,4.39882697947214e-05,0.0016129032258064835,4.39882697947214e-05
0.5225806451612902,0.0,0.02903225806451612,0.0
0.5580645161290322,1.466275659824047e-05,0.0,1.466275659824047e-05
0.5564516129032258,0.0,0.001612903225806428,0.0
0.564516129032258,0.0,0.003225806451612967,0.0
0.55,0.0,0.017741935483870985,0.0
0.5693548387096774,0.0,0.001612903225806428,0.0
0.5661290322580645,1.466275659824047e-05,0.0048387096774193394,1.466275659824047e-05
0.5758064516129032,4.39882697947214e-05,0.001612903225806428,4.39882697947214e-05
0.5774193548387097,0.0,0.003225806451612912,0.0
0.5806451612903226,0.0,0.0,0.0
0.5870967741935483,0.0,0.0,0.0
0.5903225806451613,0.0,0.0,0.0
0.5903225806451613,0.0,0.0,0.0
0.5951612903225807,7.331378299120235e-06,0.0016129032258064835,7.331378299120235e-06
0.5967741935483871,0.0,0.0,0.0
0.5983870967741935,0.0,0.001612903225806428,0.0
0.5935483870967742,0.0,0.003225806451612912,0.0
0.6080645161290322,0.0,0.001612903225806428,0.0
0.5919354838709677,7.331378299120235e-06,0.008064516129032251,7.331378299120235e-06
0.614516129032258,4.39882697947214e-05,0.001612903225806428,4.39882697947214e-05
0.6064516129032257,0.0,0.006451612903225823,0.0
0.6177419354838709,0.0,0.0048387096774193394,0.0
0.5999999999999999,2.19941348973607e-05,0.03225806451612906,2.19941348973607e-05
0.635483870967742,0.0,0.006451612903225823,0.0
0.6338709677419354,0.0,0.001612903225806428,0.0
0.632258064516129,7.331378299120235e-06,0.0,7.331378299120235e-06
0.6274193548387097,5.1319648093841635e-05,0.011290322580645162,3.6656891495601166e-05
0.6483870967741935,7.331378299120235e-06,0.006451612903225823,7.331378299120235e-06
0.6435483870967742,0.0,0.0048387096774193394,0.0
0.6451612903225805,0.0,0.003225806451612912,0.0
0.646774193548387,2.19941348973607e-05,0.0016129032258064835,2.19941348973607e-05
0.646774193548387,0.0,0.008064516129032251,0.0
0.661290322580645,0.0,0.006451612903225767,0.0
0.6612903225806451,0.0,0.0,0.0
0.6629032258064516,0.0,0.001612903225806428,0.0
0.6645161290322579,7.331378299120235e-06,0.003225806451612912,7.331378299120235e-06
0.6693548387096774,0.0,0.001612903225806539,0.0
0.6725806451612903,1.466275659824047e-05,0.001612903225806428,1.466275659824047e-05
0.6693548387096774,0.0,0.008064516129032251,0.0
0.661290322580645,0.0,0.006451612903225767,0.0
0.6806451612903226,0.0,0.003225806451612856,0.0
0.6806451612903226,0.0,0.003225806451612912,0.0
0.6870967741935484,1.466275659824047e-05,0.0,1.466275659824047e-05
0.6903225806451613,7.331378299120235e-06,0.0,7.331378299120235e-06
0.6951612903225807,0.0,0.001612903225806428,0.0
0.6967741935483871,0.0,0.0,0.0
0.6935483870967741,0.0,0.0,0.0
0.7,0.0,0.0,0.0
0.7129032258064516,1.466275659824047e-05,0.012903225806451535,1.466275659824047e-05
0.6983870967741935,0.0,0.011290322580645107,0.0
0.7129032258064516,7.331378299120235e-06,0.003225806451612912,7.331378299120235e-06
0.7161290322580645,0.0,0.0,0.0
0.7161290322580645,0.0,7.850462293418876e-17,0.0
0.7112903225806451,0.0,0.0016129032258064835,0.0
0.7274193548387097,1.466275659824047e-05,0.001612903225806428,1.466275659824047e-05
0.7290322580645161,7.331378299120235e-06,0.003225806451612856,7.331378299120235e-06
0.7338709677419355,0.0,0.0016129032258064835,0.0
0.7370967741935484,0.00010997067448680352,0.001612903225806428,0.00010997067448680352
0.7403225806451612,0.0,0.001612903225806428,0.0
0.7403225806451612,7.331378299120235e-06,0.001612903225806428,7.331378299120235e-06
0.7419354838709677,0.0,0.006451612903225767,0.0
0.75,0.0,0.0016129032258064835,0.0
0.7564516129032257,0.0,0.008064516129032251,0.0
0.7370967741935484,2.932551319648094e-05,0.01774193548387093,2.932551319648094e-05
0.7564516129032257,0.0,0.001612903225806428,0.0
0.7564516129032257,4.39882697947214e-05,0.008064516129032251,4.39882697947214e-05
0.7677419354838708,7.331378299120235e-06,0.003225806451612912,7.331378299120235e-06
0.7709677419354839,1.466275659824047e-05,0.003225806451612912,1.466275659824047e-05
0.7741935483870968,0.0,0.003225806451612967,0.0
0.7774193548387097,0.0,0.0,0.0
0.7758064516129033,0.0,0.0016129032258064835,0.0
0.7532258064516129,0.0,0.004838709677419395,0.0
0.7790322580645161,0.0,0.0048387096774193394,0.0
0.785483870967742,0.0,0.001612903225806428,0.0
0.7887096774193548,0.0,0.001612903225806428,0.0
0.7935483870967741,7.331378299120235e-06,0.003225806451612912,7.331378299120235e-06
0.7935483870967742,0.0,0.0,0.0
0.7999999999999999,0.0,0.0,0.0
0.7951612903225806,0.0,0.011290322580645107,0.0
0.8032258064516129,1.466275659824047e-05,0.003225806451612912,1.466275659824047e-05
0.8080645161290323,2.932551319648094e-05,0.0016129032258064835,2.932551319648094e-05
0.8112903225806452,0.0,0.0048387096774193394,0.0
0.8048387096774193,0.0,0.008064516129032251,0.0
0.8209677419354838,0.0,0.001612903225806428,0.0
0.8225806451612903,0.0,0.0,0.0
0.8258064516129032,0.0,0.0,0.0
0.8306451612903225,0.0,0.001612903225806428,0.0
0.8338709677419354,0.0,0.0016129032258064835,0.0
0.8354838709677419,0.0,0.0,0.0
0.8354838709677419,7.331378299120235e-06,0.0,7.331378299120235e-06
0.832258064516129,0.0,0.009677419354838734,0.0
0.8451612903225806,1.466275659824047e-05,0.0,1.466275659824047e-05
0.8241935483870967,7.331378299120235e-06,0.011290322580645107,7.331378299120235e-06
0.8499999999999999,0.0,0.0016129032258064835,0.0
0.8532258064516128,0.0,0.001612903225806428,0.0
0.8580645161290322,0.0,0.0,0.0
0.8612903225806451,7.331378299120235e-06,0.0,7.331378299120235e-06
0.8596774193548387,0.0,0.0016129032258064835,0.0
0.8661290322580644,2.932551319648094e-05,0.0016129032258064835,2.932551319648094e-05
0.8709677419354838,0.0,0.0,0.0
0.8725806451612903,0.0,0.0016129032258064835,0.0
0.8741935483870967,4.398826979472141e-05,0.0,2.932551319648094e-05
0.8725806451612902,0.0,0.008064516129032251,0.0
0.8838709677419354,0.0,0.0,0.0
0.8806451612903224,1.466275659824047e-05,0.012903225806451646,1.466275659824047e-05
0.8806451612903226,0.00013196480938416422,7.850462293418876e-17,0.00013196480938416422
0.8903225806451612,0.0,0.0,0.0
0.8951612903225805,7.331378299120235e-06,0.001612903225806428,7.331378299120235e-06
0.8967741935483869,0.0,0.0,0.0
0.9032258064516128,1.466275659824047e-05,0.0,1.466275659824047e-05
0.8999999999999999,1.466275659824047e-05,0.0,1.466275659824047e-05
0.9080645161290322,1.466275659824047e-05,0.001612903225806428,1.466275659824047e-05
0.9064516129032256,0.0,0.003225806451612912,0.0
0.914516129032258,0.0,0.001612903225806428,0.0
0.9129032258064516,0.0,0.003225806451612912,0.0
0.9193548387096773,1.466275659824047e-05,0.003225806451612912,1.466275659824047e-05
0.9209677419354838,2.932551319648094e-05,0.0016129032258064835,2.932551319648094e-05
0.9209677419354838,2.9325513196480935e-05,0.001612903225806539,1.4662756598240466e-05
0.9064516129032258,0.0,0.019354838709677413,0.0
0.9306451612903226,0.0,0.001612903225806428,0.0
0.9322580645161291,0.0,0.006451612903225767,0.0
0.9387096774193548,0.0,0.006451612903225823,0.0
0.9451612903225808,1.466275659824047e-05,0.006451612903225767,1.466275659824047e-05
0.9419354838709677,1.466275659824047e-05,0.003225806451612912,1.466275659824047e-05
0.9693548387096774,0.0,0.01774193548387093,0.0
0.9532258064516129,0.0,0.001612903225806428,0.0
0.9564516129032259,0.0,0.0016129032258064835,0.0
0.9741935483870967,2.19941348973607e-05,0.01290322580645159,2.19941348973607e-05
0.9629032258064516,0.0001466275659824047,0.001612903225806428,0.00010263929618768328
0.964516129032258,0.0,0.0,0.0
0.9564516129032258,7.331378299120235e-06,0.004838709677419395,7.331378299120235e-06
0.9741935483870967,0.0,0.003225806451612912,0.0
0.9758064516129032,1.466275659824047e-05,0.001612903225806428,1.466275659824047e-05
0.9774193548387097,0.0,0.0,0.0
0.9887096774193549,0.0,0.0048387096774193394,0.0
0.9838709677419355,2.932551319648094e-05,0.0,2.932551319648094e-05
0.9806451612903226,0.0,0.006451612903225767,0.0
0.9887096774193549,0.0,0.0048387096774193394,0.0
0.9935483870967742,0.0,0.003225806451612856,0.0
0.9935483870967741,0.0,0.003225806451612912,0.0
1.0016129032258063,1.466275659824047e-05,0.001612903225806428,0.0
1.0016129032258063,1.466275659824047e-05,0.001612903225806428,1.466275659824047e-05
1.0274193548387096,5.865102639296188e-05,0.024193548387096753,5.865102639296188e-05
1.011290322580645,0.0,0.001612903225806539,0.0
1.0161290322580645,0.0,0.003225806451612856,0.0
1.0193548387096774,7.331378299120235e-06,0.0,7.331378299120235e-06
1.0016129032258063,0.0,0.03709677419354834,0.0
1.0161290322580645,0.0,0.006451612903225712,0.0
1.025806451612903,8.064516129032258e-05,0.0,8.064516129032258e-05
1.0290322580645161,0.0,0.0,0.0
1.0338709677419353,3.665689149560117e-05,0.014516129032258074,3.665689149560117e-05
1.0387096774193547,0.0,0.003225806451612856,0.0
1.043548387096774,2.19941348973607e-05,0.001612903225806539,2.19941348973607e-05
1.0451612903225806,7.331378299120235e-06,0.0,7.331378299120235e-06
1.0451612903225806,0.0,0.0,0.0
1.0499999999999998,2.19941348973607e-05,0.004838709677419284,2.19941348973607e-05
1.0483870967741935,0.0,0.003225806451612967,0.0
1.0516129032258064,0.0,0.00967741935483879,0.0
1.0548387096774192,7.331378299120235e-06,0.006451612903225824,7.331378299120235e-06
1.0274193548387096,0.0,0.03387096774193554,0.0
1.0661290322580643,3.665689149560117e-05,0.001612903225806428,3.665689149560117e-05
1.0709677419354837,0.0,0.0,0.0
1.0741935483870968,0.0,1.5700924586837752e-16,0.0
1.0758064516129031,7.331378299120235e-06,0.001612903225806539,7.331378299120235e-06
1.0725806451612903,0.00013196480938416422,0.008064516129032251,0.00011730205278592375
1.0838709677419354,0.0,0.0,0.0
1.0903225806451613,0.0,0.003225806451612967,0.0
1.090322580645161,0.0,0.0,0.0
1.0903225806451613,0.0,0.006451612903225824,0.0
1.0870967741935482,0.0,0.009677419354838679,0.0
1.0758064516129031,0.0,0.01774193548387104,0.0
1.1032258064516127,0.0,0.0,0.0
1.0999999999999999,0.0,0.0,0.0
1.0983870967741933,0.0,0.008064516129032251,0.0
1.1112903225806452,2.19941348973607e-05,0.001612903225806428,2.19941348973607e-05
1.1145161290322578,0.0,0.001612903225806428,0.0
1.129032258064516,1.466275659824047e-05,0.006451612903225934,1.466275659824047e-05
1.0983870967741933,0.0,0.024193548387096753,0.0
1.1241935483870966,0.0,0.001612903225806539,0.0
1.1322580645161289,0.0,0.0,0.0
1.1306451612903223,0.0,0.001612903225806428,0.0
1.1338709677419354,0.0,0.001612903225806539,0.0
1.1370967741935485,0.0,0.001612903225806428,0.0
1.1274193548387097,7.331378299120235e-06,0.001612903225806428,7.331378299120235e-06
1.1435483870967742,1.466275659824047e-05,0.001612903225806428,1.466275659824047e-05
1.1419354838709679,0.0,0.009677419354838679,0.0
1.1483870967741936,0.0,0.003225806451612856,0.0
1.1403225806451613,0.00011730205278592375,0.004838709677419395,0.00011730205278592375
1.1516129032258067,1.466275659824047e-05,0.009677419354838679,1.466275659824047e-05
1.1596774193548387,0.0,0.001612903225806539,0.0
1.167741935483871,7.331378299120235e-06,0.006451612903225712,7.331378299120235e-06
1.15,3.665689149560117e-05,0.014516129032258074,3.665689149560117e-05
1.1661290322580644,3.665689149560117e-05,0.004838709677419284,3.665689149560117e-05
1.1725806451612901,0.0,0.001612903225806428,0.0
1.1758064516129032,0.0,0.001612903225806428,0.0
1.1806451612903226,7.331378299120235e-06,0.0,7.331378299120235e-06
1.1887096774193548,7.331378299120235e-06,0.004838709677419395,7.331378299120235e-06
1.1758064516129032,0.0,0.001612903225806428,0.0
1.193548387096774,3.665689149560117e-05,0.006451612903225824,3.665689149560117e-05
1.1951612903225808,0.0,0.001612903225806428,0.0
1.2016129032258065,0.0,0.001612903225806428,0.0
1.1983870967741934,0.0,0.001612903225806428,0.0
1.206451612903226,0.0,0.003225806451612967,0.0
1.196774193548387,0.0,0.009677419354838679,0.0
1.2048387096774194,0.0,0.004838709677419395,0.0
1.2112903225806453,0.0,0.001612903225806428,0.0
1.2129032258064516,0.0,0.0,0.0
1.2193548387096773,2.19941348973607e-05,0.0,2.19941348973607e-05
1.2193548387096773,1.466275659824047e-05,0.0,1.466275659824047e-05
1.2048387096774194,0.0,0.020967741935483897,0.0
1.229032258064516,6.59824046920821e-05,0.0,2.19941348973607e-05
1.232258064516129,1.466275659824047e-05,0.003225806451612856,1.466275659824047e-05
1.2354838709677418,0.0,0.0,0.0
1.2338709677419355,0.0,0.004838709677419284,0.0
1.2435483870967743,4.39882697947214e-05,0.001612903225806428,4.39882697947214e-05
1.238709677419355,7.331378299120235e-06,0.006451612903225824,7.331378299120235e-06
1.2483870967741935,1.466275659824047e-05,0.0,1.466275659824047e-05
1.2548387096774194,0.0,0.003225806451612967,0.0
1.2596774193548388,0.0,0.001612903225806428,0.0
1.2451612903225806,6.598240469208211e-05,0.00967741935483879,6.598240469208211e-05
1.258064516129032,0.0,0.006451612903225824,0.0
1.2677419354838708,0.0,0.003225806451612856,0.0
1.2596774193548386,0.0,0.008064516129032251,0.0
1.2709677419354837,0.0,0.0,0.0
1.2693548387096774,0.0,0.004838709677419395,0.0
1.2758064516129033,7.331378299120235e-06,0.001612903225806428,7.331378299120235e-06
1.282258064516129,4.398826979472141e-05,0.001612903225806428,1.466275659824047e-05
1.2806451612903225,8.79765395894428e-05,0.0,8.79765395894428e-05
1.2854838709677416,0.0,0.001612903225806428,0.0
1.282258064516129,0.0,0.004838709677419284,0.0
1.2951612903225804,2.19941348973607e-05,0.001612903225806428,2.19941348973607e-05
1.2951612903225804,0.0,0.001612903225806428,0.0
1.2983870967741935,0.0,0.008064516129032251,0.0
1.3048387096774192,7.331378299120235e-06,0.001612903225806539,7.331378299120235e-06
1.3064516129032255,0.0,0.003225806451612967,0.0
1.296774193548387,0.0,0.012903225806451646,0.0
1.314516129032258,0.0,0.001612903225806428,0.0
1.3096774193548386,0.0,0.006451612903225824,0.0
1.3241935483870966,0.0,0.008064516129032251,0.0
1.3241935483870968,0.0,0.004838709677419284,0.0
1.329032258064516,0.0,0.0,0.0
1.3241935483870966,0.0,0.004838709677419395,0.0
1.329032258064516,1.466275659824047e-05,0.0,1.466275659824047e-05
1.3338709677419351,7.331378299120235e-06,0.001612903225806428,7.331378299120235e-06
1.3306451612903225,7.331378299120235e-06,0.004838709677419284,7.331378299120235e-06
1.3435483870967744,0.0,0.001612903225806428,0.0
1.3419354838709678,0.0,0.0,0.0
1.3451612903225807,0.0,0.003225806451612856,0.0
1.3532258064516127,7.331378299120235e-06,0.001612903225806428,7.331378299120235e-06
1.3564516129032258,1.466275659824047e-05,0.001612903225806539,1.466275659824047e-05
1.3596774193548389,7.331378299120235e-05,0.001612903225806428,7.331378299120235e-05
1.3629032258064515,3.665689149560117e-05,0.001612903225806428,3.665689149560117e-05
1.3629032258064515,0.0,0.001612903225806428,0.0
1.3661290322580646,0.0,0.001612903225806428,0.0
1.367741935483871,6.59824046920821e-05,0.0,2.19941348973607e-05
1.3741935483870966,7.331378299120235e-06,0.003225806451612967,7.331378299120235e-06
1.3725806451612903,0.0,0.008064516129032251,0.0
1.3725806451612903,0.0,0.004838709677419395,0.0
1.3806451612903226,1.466275659824047e-05,0.0,1.466275659824047e-05
1.385483870967742,0.0,0.004838709677419395,0.0
1.3870967741935485,0.000124633431085044,0.003225806451612967,0.000124633431085044
1.3741935483870966,2.19941348973607e-05,0.012903225806451535,2.19941348973607e-05
1.4,0.0,0.003225806451612856,0.0
1.3983870967741936,0.0,0.001612903225806428,0.0
1.3983870967741936,7.331378299120235e-06,0.004838709677419284,7.331378299120235e-06
1.3983870967741936,0.00011730205278592375,0.004838709677419395,0.00011730205278592375
1.4064516129032256,2.932551319648094e-05,0.003225806451612967,2.932551319648094e-05
1.414516129032258,7.331378299120235e-06,0.001612903225806428,7.331378299120235e-06
1.4177419354838707,0.0,0.001612903225806428,0.0
1.4274193548387095,0.0,0.008064516129032251,0.0
1.4193548387096773,7.331378299120235e-06,0.0,7.331378299120235e-06
1.4193548387096775,0.0,0.009677419354838679,0.0
1.4258064516129032,7.331378299120235e-06,0.0,7.331378299120235e-06
1.435483870967742,7.331378299120235e-06,0.003225806451612967,7.331378299120235e-06
1.4354838709677418,0.0,0.0,0.0
1.4403225806451614,0.0,0.001612903225806428,0.0
1.4370967741935483,3.665689149560117e-05,0.001612903225806428,7.331378299120231e-06
1.4387096774193548,0.0,0.003225806451612856,0.0
1.4419354838709677,0.0,0.009677419354838679,0.0
1.4741935483870967,0.0,0.019354838709677358,0.0
1.456451612903226,0.0,0.001612903225806428,0.0
1.4548387096774194,0.0,0.0,0.0
1.4596774193548385,0.0,0.001612903225806428,0.0
1.464516129032258,0.0,0.0,0.0
1.4661290322580642,0.0,0.001612903225806428,0.0
1.4596774193548385,0.0,0.00806451612903214,0.0
1.4580645161290322,1.466275659824047e-05,0.019354838709677358,1.466275659824047e-05
1.475806451612903,0.0,0.004838709677419284,0.0
